"cliente_id";"cliente_nombre";"genero_desc";"fecha_nacimiento";"edad"
5814;"Cliente 1303";"Mujer";"1955-05-06";66
5815;"Cliente 7940";"Hombre";"1951-04-15";70
5816;"Cliente 9370";"Mujer";"1984-09-22";37
5817;"Cliente 2506";"Hombre";"1974-05-27";47
5818;"Cliente 4795";"Hombre";"1985-12-13";36
5819;"Cliente 9430";"Mujer";"1965-02-26";56
5820;"Cliente 8809";"Mujer";"1964-11-13";57
5821;"Cliente 6174";"Mujer";"1941-02-19";80
5822;"Cliente 9571";"Hombre";"1995-02-25";26
5823;"Cliente 3638";"Mujer";"1995-08-14";26
5824;"Cliente 5151";"Hombre";"1982-02-10";39
5825;"Cliente 3929";"Mujer";"1953-03-28";68
5826;"Cliente 3511";"Hombre";"1979-11-06";42
5827;"Cliente 9191";"Mujer";"1979-06-10";42
5828;"Cliente 9793";"Hombre";"1955-12-04";66
5829;"Cliente 9593";"Hombre";"1943-09-25";78
5830;"Cliente 5765";"Mujer";"1941-05-02";80
5831;"Cliente 3247";"Hombre";"1988-08-27";33
5832;"Cliente 5543";"Mujer";"1956-08-06";65
5833;"Cliente 9603";"Hombre";"1959-01-19";62
5834;"Cliente 3856";"Mujer";"1991-09-01";30
5835;"Cliente 4136";"Mujer";"1966-11-20";55
5836;"Cliente 4092";"Mujer";"1986-08-19";35
5837;"Cliente 4796";"Hombre";"1991-04-01";30
5838;"Cliente 4330";"Hombre";"1947-12-06";74
5839;"Cliente 3439";"Hombre";"1981-09-19";40
5840;"Cliente 6557";"Hombre";"1951-05-20";70
5841;"Cliente 8127";"Mujer";"1968-10-12";53
5842;"Cliente 4434";"Hombre";"1943-04-20";78
5843;"Cliente 5401";"Mujer";"1945-03-13";76
5844;"Cliente 2400";"Hombre";"1988-04-22";33
5845;"Cliente 4714";"Mujer";"1963-03-14";58
5846;"Cliente 8824";"Hombre";"1992-02-28";29
5847;"Cliente 3377";"Mujer";"1980-05-04";41
5848;"Cliente 8037";"Hombre";"1980-02-21";41
5849;"Cliente 8932";"Hombre";"1973-09-03";48
5850;"Cliente 7174";"Mujer";"1994-05-24";27
5851;"Cliente 6253";"Hombre";"1986-04-14";35
5852;"Cliente 660";"Hombre";"1965-08-21";56
5853;"Cliente 9762";"Mujer";"1984-08-08";37
5854;"Cliente 4956";"Hombre";"1944-05-14";77
5855;"Cliente 7175";"Mujer";"1963-09-20";58
5856;"Cliente 6558";"Hombre";"1996-03-08";25
5857;"Cliente 7400";"Hombre";"1976-10-01";45
5858;"Cliente 9763";"Mujer";"1958-10-10";63
5859;"Cliente 8859";"Hombre";"1965-04-26";56
5860;"Cliente 5152";"Mujer";"1960-03-03";61
5861;"Cliente 7465";"Mujer";"1954-08-22";67
5862;"Cliente 7767";"Hombre";"1943-05-30";78
5863;"Cliente 4435";"Mujer";"1952-09-27";69
5864;"Cliente 2316";"Hombre";"1992-07-25";29
5865;"Cliente 5224";"Hombre";"1986-02-19";35
5866;"Cliente 7735";"Hombre";"1947-12-20";74
5867;"Cliente 3512";"Mujer";"1980-09-09";41
5868;"Cliente 7286";"Mujer";"1942-05-04";79
5869;"Cliente 7563";"Hombre";"1977-03-29";44
5870;"Cliente 6227";"Hombre";"1976-07-19";45
5871;"Cliente 842";"Mujer";"1942-02-24";79
5872;"Cliente 9012";"Hombre";"1950-08-11";71
5873;"Cliente 6852";"Mujer";"1955-07-23";66
5874;"Cliente 3030";"Hombre";"1978-09-07";43
5875;"Cliente 7203";"Hombre";"1977-09-06";44
5876;"Cliente 9319";"Hombre";"1958-07-25";63
5877;"Cliente 9853";"Mujer";"1989-05-31";32
5878;"Cliente 6228";"Hombre";"1946-08-13";75
5879;"Cliente 2958";"Hombre";"1990-06-19";31
5880;"Cliente 3109";"Hombre";"1966-06-29";55
5881;"Cliente 3378";"Hombre";"1980-07-14";41
5882;"Cliente 3440";"Mujer";"1959-12-31";62
5883;"Cliente 9320";"Hombre";"1977-06-10";44
5884;"Cliente 1912";"Hombre";"1991-08-21";30
5885;"Cliente 6467";"Mujer";"1955-03-08";66
5886;"Cliente 5030";"Mujer";"1954-10-02";67
5887;"Cliente 2864";"Hombre";"1992-09-26";29
5888;"Cliente 7671";"Hombre";"1970-04-29";51
5889;"Cliente 9289";"Hombre";"1976-08-11";45
5890;"Cliente 2677";"Hombre";"1974-09-19";47
5891;"Cliente 7972";"Hombre";"1966-05-01";55
5892;"Cliente 4331";"Hombre";"1953-01-06";68
5893;"Cliente 399";"Hombre";"1993-10-18";28
5894;"Cliente 2609";"Mujer";"1986-06-11";35
5895;"Cliente 9739";"Hombre";"1997-07-07";24
5896;"Cliente 6175";"Hombre";"1962-02-03";59
5897;"Cliente 7564";"Mujer";"1967-06-06";54
5898;"Cliente 6598";"Mujer";"1996-04-10";25
5899;"Cliente 843";"Mujer";"1945-09-15";76
5900;"Cliente 6948";"Mujer";"1997-10-09";24
5901;"Cliente 9431";"Mujer";"1994-06-22";27
5902;"Cliente 844";"Hombre";"1951-05-02";70
5903;"Cliente 8810";"Hombre";"1983-12-13";38
5904;"Cliente 1236";"Hombre";"1996-03-11";25
5905;"Cliente 4332";"Hombre";"1973-04-11";48
5906;"Cliente 5719";"Hombre";"1945-10-18";76
5907;"Cliente 4875";"Hombre";"1961-05-29";60
5908;"Cliente 3379";"Hombre";"1948-03-01";73
5909;"Cliente 9754";"Mujer";"1984-11-06";37
5910;"Cliente 3031";"Mujer";"1955-04-17";66
5911;"Cliente 9512";"Hombre";"1986-11-30";35
5912;"Cliente 2252";"Hombre";"1966-01-27";55
5913;"Cliente 954";"Hombre";"1990-06-08";31
5914;"Cliente 2740";"Mujer";"1994-09-20";27
5915;"Cliente 5440";"Mujer";"1985-04-17";36
5916;"Cliente 731";"Mujer";"1972-04-03";49
5917;"Cliente 9037";"Hombre";"1985-10-30";36
5918;"Cliente 6819";"Hombre";"1975-06-05";46
5919;"Cliente 7840";"Mujer";"1959-02-08";62
5920;"Cliente 61";"Hombre";"1942-10-04";79
5921;"Cliente 5402";"Mujer";"1942-03-25";79
5922;"Cliente 6820";"Mujer";"1971-03-26";50
5923;"Cliente 1304";"Hombre";"1965-09-30";56
5924;"Cliente 8715";"Mujer";"1974-03-04";47
5925;"Cliente 5153";"Hombre";"1968-12-23";53
5926;"Cliente 4797";"Hombre";"1948-12-08";73
5927;"Cliente 8389";"Mujer";"1954-08-01";67
5928;"Cliente 3110";"Mujer";"1947-04-11";74
5929;"Cliente 465";"Hombre";"1942-10-25";79
5930;"Cliente 9639";"Hombre";"1944-01-19";77
5931;"Cliente 6907";"Mujer";"1996-04-10";25
5932;"Cliente 9524";"Hombre";"1981-08-10";40
5933;"Cliente 9549";"Mujer";"1960-02-10";61
5934;"Cliente 9582";"Hombre";"1968-03-29";53
5935;"Cliente 1147";"Hombre";"1995-07-06";26
5936;"Cliente 5602";"Mujer";"1995-02-12";26
5937;"Cliente 955";"Hombre";"1994-09-23";27
5938;"Cliente 1148";"Mujer";"1952-12-31";69
5939;"Cliente 6289";"Mujer";"1956-03-02";65
5940;"Cliente 6777";"Hombre";"1978-09-21";43
5941;"Cliente 2317";"Mujer";"1969-12-19";52
5942;"Cliente 9748";"Hombre";"1988-06-22";33
5943;"Cliente 5225";"Hombre";"1953-05-06";68
5944;"Cliente 3998";"Hombre";"1953-07-03";68
5945;"Cliente 8870";"Hombre";"1992-11-22";29
5946;"Cliente 7565";"Mujer";"1962-04-27";59
5947;"Cliente 2401";"Hombre";"1961-07-03";60
5948;"Cliente 5226";"Mujer";"1943-02-21";78
5949;"Cliente 3639";"Mujer";"1971-04-14";50
5950;"Cliente 1739";"Hombre";"1986-05-22";35
5951;"Cliente 8424";"Hombre";"1994-03-02";27
5952;"Cliente 62";"Mujer";"1951-04-15";70
5953;"Cliente 2797";"Hombre";"1987-10-28";34
5954;"Cliente 9794";"Hombre";"1943-02-04";78
5955;"Cliente 400";"Mujer";"1984-02-18";37
5956;"Cliente 2101";"Hombre";"1972-12-05";49
5957;"Cliente 1830";"Hombre";"1943-04-25";78
5958;"Cliente 4592";"Hombre";"1966-06-24";55
5959;"Cliente 8549";"Mujer";"1956-02-23";65
5960;"Cliente 845";"Hombre";"1997-06-12";24
5961;"Cliente 5441";"Hombre";"1962-07-29";59
5962;"Cliente 7072";"Hombre";"1992-04-30";29
5963;"Cliente 4189";"Mujer";"1943-01-03";78
5964;"Cliente 4593";"Mujer";"1945-04-06";76
5965;"Cliente 1913";"Hombre";"1981-07-02";40
5966;"Cliente 8563";"Hombre";"1949-11-26";72
5967;"Cliente 8913";"Hombre";"1983-09-18";38
5968;"Cliente 6042";"Hombre";"1993-05-12";28
5969;"Cliente 4594";"Hombre";"1986-07-10";35
5970;"Cliente 176";"Mujer";"1993-12-04";28
5971;"Cliente 4137";"Hombre";"1992-07-12";29
5972;"Cliente 4190";"Mujer";"1949-03-31";72
5973;"Cliente 4333";"Hombre";"1973-06-01";48
5974;"Cliente 6509";"Mujer";"1960-12-21";61
5975;"Cliente 3179";"Mujer";"1950-10-29";71
5976;"Cliente 3857";"Hombre";"1947-03-26";74
5977;"Cliente 2102";"Hombre";"1990-08-19";31
5978;"Cliente 8390";"Hombre";"1942-01-12";79
5979;"Cliente 3441";"Hombre";"1969-10-16";52
5980;"Cliente 2678";"Hombre";"1978-03-08";43
5981;"Cliente 4654";"Hombre";"1971-10-02";50
5982;"Cliente 3180";"Hombre";"1970-07-26";51
5983;"Cliente 3248";"Hombre";"1994-02-19";27
5984;"Cliente 1914";"Hombre";"1966-12-04";55
5985;"Cliente 3032";"Hombre";"1970-02-19";51
5986;"Cliente 4494";"Hombre";"1959-04-11";62
5987;"Cliente 2253";"Hombre";"1978-03-02";43
5988;"Cliente 2610";"Mujer";"1990-02-07";31
5989;"Cliente 8734";"Mujer";"1946-11-28";75
5990;"Cliente 1676";"Hombre";"1993-01-04";28
5991;"Cliente 4798";"Hombre";"1943-04-15";78
5992;"Cliente 9290";"Hombre";"1947-05-12";74
5993;"Cliente 6009";"Hombre";"1963-10-26";58
5994;"Cliente 6821";"Hombre";"1965-03-16";56
5995;"Cliente 3858";"Mujer";"1995-04-19";26
5996;"Cliente 6426";"Hombre";"1944-07-02";77
5997;"Cliente 6176";"Hombre";"1956-12-27";65
5998;"Cliente 9795";"Hombre";"1945-07-25";76
5999;"Cliente 6043";"Hombre";"1965-09-11";56
6000;"Cliente 2048";"Hombre";"1985-07-06";36
6001;"Cliente 846";"Mujer";"1972-04-13";49
6002;"Cliente 9213";"Mujer";"1992-11-15";29
6003;"Cliente 4436";"Hombre";"1963-06-18";58
6004;"Cliente 1237";"Hombre";"1950-08-08";71
6005;"Cliente 7941";"Mujer";"1997-03-02";24
6006;"Cliente 4138";"Hombre";"1977-03-01";44
6007;"Cliente 4093";"Mujer";"1959-02-07";62
6008;"Cliente 1032";"Mujer";"1964-06-28";57
6009;"Cliente 8651";"Mujer";"1949-08-16";72
6010;"Cliente 8055";"Mujer";"1972-01-22";49
6011;"Cliente 7821";"Hombre";"1946-06-11";75
6012;"Cliente 5720";"Hombre";"1974-06-13";47
6013;"Cliente 2318";"Hombre";"1970-01-08";51
6014;"Cliente 1601";"Mujer";"1972-10-06";49
6015;"Cliente 7869";"Hombre";"1997-07-30";24
6016;"Cliente 9478";"Hombre";"1948-12-25";73
6017;"Cliente 6327";"Mujer";"1941-10-20";80
6018;"Cliente 1540";"Hombre";"1987-08-17";34
6019;"Cliente 6822";"Hombre";"1944-12-21";77
6020;"Cliente 1033";"Hombre";"1949-05-14";72
6021;"Cliente 5227";"Mujer";"1992-06-09";29
6022;"Cliente 956";"Hombre";"1972-09-12";49
6023;"Cliente 1149";"Hombre";"1977-02-18";44
6024;"Cliente 7047";"Mujer";"1983-02-27";38
6025;"Cliente 6044";"Hombre";"1987-08-19";34
6026;"Cliente 5154";"Mujer";"1955-01-21";66
6027;"Cliente 9147";"Mujer";"1993-06-03";28
6028;"Cliente 466";"Hombre";"1947-07-25";74
6029;"Cliente 1677";"Mujer";"1967-02-03";54
6030;"Cliente 3442";"Mujer";"1988-10-15";33
6031;"Cliente 8770";"Mujer";"1968-02-21";53
6032;"Cliente 2103";"Hombre";"1970-05-18";51
6033;"Cliente 3443";"Mujer";"1950-02-13";71
6034;"Cliente 2104";"Mujer";"1983-11-26";38
6035;"Cliente 1086";"Hombre";"1966-06-18";55
6036;"Cliente 5721";"Mujer";"1967-09-15";54
6037;"Cliente 3311";"Hombre";"1942-10-14";79
6038;"Cliente 957";"Mujer";"1994-06-05";27
6039;"Cliente 2105";"Hombre";"1943-10-23";78
6040;"Cliente 3717";"Hombre";"1948-11-17";73
6041;"Cliente 4139";"Mujer";"1972-09-06";49
6042;"Cliente 1995";"Hombre";"1970-06-23";51
6043;"Cliente 9830";"Mujer";"1965-01-11";56
6044;"Cliente 7231";"Mujer";"1952-04-10";69
6045;"Cliente 4595";"Hombre";"1994-11-02";27
6046;"Cliente 6229";"Hombre";"1953-09-03";68
6047;"Cliente 6212";"Mujer";"1949-08-25";72
6048;"Cliente 1740";"Hombre";"1958-11-02";63
6049;"Cliente 9251";"Hombre";"1995-04-22";26
6050;"Cliente 4957";"Hombre";"1995-06-11";26
6051;"Cliente 3718";"Mujer";"1952-03-18";69
6052;"Cliente 8758";"Mujer";"1979-04-01";42
6053;"Cliente 288";"Hombre";"1981-02-24";40
6054;"Cliente 8275";"Mujer";"1981-12-07";40
6055;"Cliente 6908";"Hombre";"1947-12-13";74
6056;"Cliente 9727";"Hombre";"1978-10-26";43
6057;"Cliente 4140";"Hombre";"1976-07-13";45
6058;"Cliente 7707";"Mujer";"1969-12-05";52
6059;"Cliente 3033";"Hombre";"1944-10-26";77
6060;"Cliente 9736";"Mujer";"1943-12-15";78
6061;"Cliente 2254";"Mujer";"1992-09-20";29
6062;"Cliente 5301";"Mujer";"1971-02-04";50
6063;"Cliente 3859";"Hombre";"1984-06-11";37
6064;"Cliente 732";"Mujer";"1981-09-23";40
6065;"Cliente 661";"Hombre";"1953-02-14";68
6066;"Cliente 7287";"Hombre";"1966-03-14";55
6067;"Cliente 503";"Hombre";"1967-12-19";54
6068;"Cliente 958";"Mujer";"1948-08-28";73
6069;"Cliente 6045";"Mujer";"1977-04-02";44
6070;"Cliente 1541";"Mujer";"1971-01-19";50
6071;"Cliente 1483";"Hombre";"1989-11-30";32
6072;"Cliente 8425";"Hombre";"1947-06-04";74
6073;"Cliente 6734";"Hombre";"1951-12-14";70
6074;"Cliente 5666";"Mujer";"1972-08-05";49
6075;"Cliente 2106";"Hombre";"1994-09-13";27
6076;"Cliente 9170";"Mujer";"1942-04-26";79
6077;"Cliente 6735";"Hombre";"1973-12-19";48
6078;"Cliente 2507";"Mujer";"1961-09-27";60
6079;"Cliente 7518";"Hombre";"1986-01-06";35
6080;"Cliente 3249";"Hombre";"1954-10-26";67
6081;"Cliente 6086";"Mujer";"1985-03-13";36
6082;"Cliente 2508";"Hombre";"1962-01-28";59
6083;"Cliente 4045";"Hombre";"1947-09-24";74
6084;"Cliente 1915";"Hombre";"1977-02-09";44
6085;"Cliente 3513";"Mujer";"1946-08-20";75
6086;"Cliente 5228";"Hombre";"1984-03-14";37
6087;"Cliente 4334";"Hombre";"1986-09-20";35
6088;"Cliente 2959";"Hombre";"1943-12-16";78
6089;"Cliente 7501";"Mujer";"1941-06-30";80
6090;"Cliente 289";"Mujer";"1982-12-07";39
6091;"Cliente 6510";"Mujer";"1996-12-12";25
6092;"Cliente 9192";"Mujer";"1962-04-27";59
6093;"Cliente 5799";"Mujer";"1997-08-14";24
6094;"Cliente 6087";"Hombre";"1971-09-28";50
6095;"Cliente 8410";"Hombre";"1994-02-08";27
6096;"Cliente 2865";"Mujer";"1963-07-18";58
6097;"Cliente 5155";"Mujer";"1951-06-28";70
6098;"Cliente 5349";"Hombre";"1968-01-30";53
6099;"Cliente 8391";"Hombre";"1978-06-06";43
6100;"Cliente 3111";"Mujer";"1957-01-15";64
6101;"Cliente 2679";"Mujer";"1997-10-03";24
6102;"Cliente 1034";"Hombre";"1985-04-03";36
6103;"Cliente 1916";"Mujer";"1965-10-21";56
6104;"Cliente 4247";"Mujer";"1947-08-07";74
6105;"Cliente 2680";"Hombre";"1973-11-22";48
6106;"Cliente 2509";"Mujer";"1970-08-29";51
6107;"Cliente 3181";"Mujer";"1985-06-15";36
6108;"Cliente 5156";"Mujer";"1965-02-21";56
6109;"Cliente 467";"Mujer";"1945-03-24";76
6110;"Cliente 8392";"Hombre";"1982-07-30";39
6111;"Cliente 8636";"Hombre";"1966-03-27";55
6112;"Cliente 7257";"Mujer";"1989-07-21";32
6113;"Cliente 9949";"Hombre";"1975-06-16";46
6114;"Cliente 3791";"Hombre";"1942-03-31";79
6115;"Cliente 7364";"Mujer";"1976-06-29";45
6116;"Cliente 6972";"Mujer";"1967-11-01";54
6117;"Cliente 5031";"Mujer";"1988-12-08";33
6118;"Cliente 4799";"Hombre";"1980-04-16";41
6119;"Cliente 2510";"Hombre";"1984-08-16";37
6120;"Cliente 8183";"Mujer";"1961-01-04";60
6121;"Cliente 6973";"Hombre";"1956-01-25";65
6122;"Cliente 6088";"Mujer";"1965-04-15";56
6123;"Cliente 582";"Hombre";"1956-06-24";65
6124;"Cliente 9392";"Hombre";"1977-10-07";44
6125;"Cliente 3034";"Mujer";"1995-06-28";26
6126;"Cliente 7323";"Hombre";"1943-10-23";78
6127;"Cliente 63";"Hombre";"1947-02-07";74
6128;"Cliente 9432";"Mujer";"1993-11-05";28
6129;"Cliente 5229";"Mujer";"1991-10-28";30
6130;"Cliente 1996";"Mujer";"1974-07-21";47
6131;"Cliente 504";"Mujer";"1989-01-10";32
6132;"Cliente 6328";"Mujer";"1967-03-09";54
6133;"Cliente 3719";"Mujer";"1975-09-18";46
6134;"Cliente 9831";"Hombre";"1956-10-08";65
6135;"Cliente 3380";"Hombre";"1951-03-30";70
6136;"Cliente 5092";"Hombre";"1989-09-04";32
6137;"Cliente 1035";"Mujer";"1944-04-16";77
6138;"Cliente 6177";"Hombre";"1973-11-06";48
6139;"Cliente 7048";"Hombre";"1949-11-16";72
6140;"Cliente 3112";"Mujer";"1979-07-11";42
6141;"Cliente 2195";"Mujer";"1968-11-16";53
6142;"Cliente 6329";"Mujer";"1966-11-03";55
6143;"Cliente 1741";"Mujer";"1971-01-18";50
6144;"Cliente 4437";"Hombre";"1969-02-14";52
6145;"Cliente 1238";"Mujer";"1951-04-20";70
6146;"Cliente 7138";"Hombre";"1963-05-13";58
6147;"Cliente 5302";"Mujer";"1973-11-26";48
6148;"Cliente 6089";"Hombre";"1997-01-29";24
6149;"Cliente 401";"Mujer";"1978-04-13";43
6150;"Cliente 7204";"Mujer";"1941-12-23";80
6151;"Cliente 6511";"Hombre";"1992-12-18";29
6152;"Cliente 9819";"Hombre";"1987-05-04";34
6153;"Cliente 4912";"Mujer";"1956-02-05";65
6154;"Cliente 2511";"Mujer";"1965-05-02";56
6155;"Cliente 5932";"Hombre";"1975-07-18";46
6156;"Cliente 3035";"Hombre";"1968-07-04";53
6157;"Cliente 7566";"Mujer";"1976-03-17";45
6158;"Cliente 733";"Mujer";"1969-03-25";52
6159;"Cliente 6512";"Hombre";"1977-02-01";44
6160;"Cliente 8056";"Mujer";"1993-11-29";28
6161;"Cliente 2741";"Mujer";"1978-08-06";43
6162;"Cliente 4335";"Hombre";"1993-05-02";28
6163;"Cliente 3640";"Hombre";"1993-01-23";28
6164;"Cliente 4876";"Hombre";"1958-08-29";63
6165;"Cliente 402";"Hombre";"1948-08-24";73
6166;"Cliente 1484";"Hombre";"1944-04-02";77
6167;"Cliente 7502";"Hombre";"1995-05-12";26
6168;"Cliente 8184";"Hombre";"1944-09-12";77
6169;"Cliente 1997";"Mujer";"1983-03-27";38
6170;"Cliente 8185";"Mujer";"1950-05-25";71
6171;"Cliente 1602";"Hombre";"1950-09-03";71
6172;"Cliente 7442";"Hombre";"1950-06-11";71
6173;"Cliente 6090";"Hombre";"1965-04-28";56
6174;"Cliente 5157";"Hombre";"1951-07-08";70
6175;"Cliente 290";"Mujer";"1957-12-14";64
6176;"Cliente 2798";"Hombre";"1955-03-26";66
6177;"Cliente 6974";"Hombre";"1976-11-22";45
6178;"Cliente 4800";"Mujer";"1962-04-22";59
6179;"Cliente 6178";"Hombre";"1976-07-10";45
6180;"Cliente 3514";"Mujer";"1992-07-13";29
6181;"Cliente 2107";"Hombre";"1954-02-17";67
6182;"Cliente 8186";"Mujer";"1991-02-14";30
6183;"Cliente 9526";"Mujer";"1989-09-27";32
6184;"Cliente 177";"Mujer";"1941-07-11";80
6185;"Cliente 2799";"Hombre";"1995-01-13";26
6186;"Cliente 3720";"Hombre";"1977-12-01";44
6187;"Cliente 8276";"Hombre";"1949-09-16";72
6188;"Cliente 4958";"Hombre";"1988-12-02";33
6189;"Cliente 3036";"Mujer";"1949-01-25";72
6190;"Cliente 3860";"Mujer";"1983-08-05";38
6191;"Cliente 583";"Mujer";"1967-05-29";54
6192;"Cliente 1087";"Hombre";"1968-12-24";53
6193;"Cliente 9380";"Hombre";"1944-08-29";77
6194;"Cliente 9455";"Hombre";"1964-11-05";57
6195;"Cliente 5032";"Hombre";"1970-12-11";51
6196;"Cliente 959";"Hombre";"1987-01-05";34
6197;"Cliente 8087";"Hombre";"1978-09-19";43
6198;"Cliente 8220";"Hombre";"1946-04-09";75
6199;"Cliente 1088";"Mujer";"1966-01-01";55
6200;"Cliente 7672";"Hombre";"1944-05-13";77
6201;"Cliente 5493";"Mujer";"1993-01-21";28
6202;"Cliente 8254";"Mujer";"1983-02-20";38
6203;"Cliente 4655";"Mujer";"1941-03-14";80
6204;"Cliente 2255";"Mujer";"1985-10-04";36
6205;"Cliente 847";"Hombre";"1969-09-17";52
6206;"Cliente 7288";"Hombre";"1951-07-15";70
6207;"Cliente 960";"Hombre";"1942-03-24";79
6208;"Cliente 4596";"Hombre";"1960-05-28";61
6209;"Cliente 8144";"Hombre";"1983-09-17";38
6210;"Cliente 3113";"Hombre";"1965-04-26";56
6211;"Cliente 8370";"Mujer";"1973-02-25";48
6212;"Cliente 961";"Hombre";"1964-06-23";57
6213;"Cliente 7708";"Mujer";"1984-10-29";37
6214;"Cliente 8933";"Hombre";"1967-02-23";54
6215;"Cliente 9871";"Hombre";"1989-11-11";32
6216;"Cliente 9193";"Hombre";"1987-06-15";34
6217;"Cliente 6091";"Mujer";"1971-01-19";50
6218;"Cliente 6179";"Mujer";"1975-01-31";46
6219;"Cliente 9088";"Hombre";"1959-04-16";62
6220;"Cliente 8426";"Hombre";"1943-04-03";78
6221;"Cliente 2512";"Hombre";"1996-10-23";25
6222;"Cliente 6513";"Hombre";"1960-08-18";61
6223;"Cliente 291";"Mujer";"1942-04-06";79
6224;"Cliente 6736";"Hombre";"1949-03-20";72
6225;"Cliente 6468";"Mujer";"1987-03-02";34
6226;"Cliente 1485";"Hombre";"1994-03-31";27
6227;"Cliente 7942";"Hombre";"1994-08-09";27
6228;"Cliente 7097";"Hombre";"1969-06-22";52
6229;"Cliente 7519";"Hombre";"1942-09-16";79
6230;"Cliente 292";"Hombre";"1966-07-27";55
6231;"Cliente 2513";"Mujer";"1975-02-01";46
6232;"Cliente 6599";"Hombre";"1967-06-06";54
6233;"Cliente 1305";"Mujer";"1966-02-26";55
6234;"Cliente 1036";"Mujer";"1960-06-21";61
6235;"Cliente 8187";"Mujer";"1988-09-13";33
6236;"Cliente 6778";"Mujer";"1985-11-14";36
6237;"Cliente 7622";"Hombre";"1993-11-29";28
6238;"Cliente 2402";"Mujer";"1953-04-09";68
6239;"Cliente 9355";"Hombre";"1950-11-26";71
6240;"Cliente 2108";"Mujer";"1944-09-06";77
6241;"Cliente 3861";"Hombre";"1959-12-21";62
6242;"Cliente 1486";"Hombre";"1943-12-16";78
6243;"Cliente 9982";"Hombre";"1988-11-15";33
6244;"Cliente 9214";"Mujer";"1958-10-22";63
6245;"Cliente 2681";"Hombre";"1967-04-14";54
6246;"Cliente 5303";"Hombre";"1987-10-15";34
6247;"Cliente 7324";"Mujer";"1983-02-28";38
6248;"Cliente 5800";"Hombre";"1990-10-08";31
6249;"Cliente 6636";"Hombre";"1984-09-12";37
6250;"Cliente 5093";"Hombre";"1974-12-30";47
6251;"Cliente 6779";"Hombre";"1956-03-07";65
6252;"Cliente 848";"Hombre";"1961-09-22";60
6253;"Cliente 3862";"Hombre";"1947-10-20";74
6254;"Cliente 8292";"Mujer";"1989-11-24";32
6255;"Cliente 9194";"Mujer";"1989-05-01";32
6256;"Cliente 2960";"Hombre";"1977-07-07";44
6257;"Cliente 4656";"Hombre";"1971-04-14";50
6258;"Cliente 6427";"Hombre";"1943-01-05";78
6259;"Cliente 5350";"Hombre";"1944-01-22";77
6260;"Cliente 5033";"Hombre";"1965-09-21";56
6261;"Cliente 5158";"Hombre";"1967-03-22";54
6262;"Cliente 5544";"Mujer";"1988-06-23";33
6263;"Cliente 9215";"Hombre";"1963-03-31";58
6264;"Cliente 4336";"Hombre";"1942-04-21";79
6265;"Cliente 2109";"Hombre";"1944-09-08";77
6266;"Cliente 6374";"Hombre";"1956-05-04";65
6267;"Cliente 734";"Mujer";"1994-09-23";27
6268;"Cliente 3792";"Hombre";"1989-10-15";32
6269;"Cliente 5545";"Hombre";"1941-02-26";80
6270;"Cliente 9240";"Mujer";"1973-07-29";48
6271;"Cliente 1239";"Mujer";"1980-01-25";41
6272;"Cliente 6180";"Mujer";"1950-10-08";71
6273;"Cliente 9946";"Mujer";"1952-10-21";69
6274;"Cliente 7139";"Mujer";"1956-10-23";65
6275;"Cliente 6780";"Mujer";"1975-05-06";46
6276;"Cliente 6330";"Hombre";"1954-10-29";67
6277;"Cliente 1306";"Mujer";"1941-04-25";80
6278;"Cliente 849";"Hombre";"1975-12-02";46
6279;"Cliente 9595";"Hombre";"1942-03-28";79
6280;"Cliente 3575";"Mujer";"1977-06-08";44
6281;"Cliente 5667";"Hombre";"1966-01-01";55
6282;"Cliente 3999";"Mujer";"1946-02-21";75
6283;"Cliente 5159";"Hombre";"1993-03-25";28
6284;"Cliente 8188";"Hombre";"1980-06-18";41
6285;"Cliente 850";"Hombre";"1974-02-22";47
6286;"Cliente 2514";"Mujer";"1946-09-01";75
6287;"Cliente 584";"Hombre";"1996-10-08";25
6288;"Cliente 2800";"Mujer";"1960-07-19";61
6289;"Cliente 962";"Hombre";"1970-11-08";51
6290;"Cliente 2515";"Mujer";"1961-03-24";60
6291;"Cliente 5846";"Mujer";"1948-12-09";73
6292;"Cliente 8534";"Mujer";"1990-10-26";31
6293;"Cliente 2682";"Mujer";"1976-06-01";45
6294;"Cliente 9921";"Hombre";"1949-12-15";72
6295;"Cliente 1917";"Mujer";"1958-03-22";63
6296;"Cliente 8461";"Hombre";"1956-07-21";65
6297;"Cliente 7049";"Mujer";"1961-04-16";60
6298;"Cliente 5160";"Mujer";"1963-08-26";58
6299;"Cliente 735";"Mujer";"1972-04-11";49
6300;"Cliente 9195";"Hombre";"1973-05-08";48
6301;"Cliente 3515";"Mujer";"1944-09-26";77
6302;"Cliente 9038";"Mujer";"1976-03-03";45
6303;"Cliente 6469";"Hombre";"1988-04-21";33
6304;"Cliente 2196";"Mujer";"1949-09-11";72
6305;"Cliente 1037";"Hombre";"1963-06-07";58
6306;"Cliente 5603";"Mujer";"1969-12-05";52
6307;"Cliente 8879";"Mujer";"1944-08-18";77
6308;"Cliente 7140";"Mujer";"1956-03-14";65
6309;"Cliente 9321";"Mujer";"1982-08-29";39
6310;"Cliente 6637";"Hombre";"1995-12-15";26
6311;"Cliente 64";"Mujer";"1945-02-20";76
6312;"Cliente 9024";"Mujer";"1942-06-29";79
6313;"Cliente 5766";"Mujer";"1963-06-01";58
